OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,FullAddress,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,geometry_wkt,_matched_from_input_file,_source_file
,2248014026,,5321.0,,,North,,,Sylmar,Avenue,,,,,,,,,,,,1-4,91401,,Los Angeles,Van Nuys,Sherman Oaks,,,,LA City,{9E549865-3CF2-40D2-AF52-656511584E65},0.0,,9E549865-3CF2-40D2-AF52-656511584E65,Unknown,,N,,,Ave,N Sylmar Ave,2023-09-12 23:03:18+00:00,5321 N Sylmar Ave 1-4 Van Nuys 91401,9E549865-3CF2-40D2-AF52-656511584E65_5321_N_Sylmar_Ave_1-4_Van_Nuys_91401,Sylmar,5321 N Sylmar Avenue Ave 1-4 Los Angeles 91401,,,POINT (6426527.358767 1883597.396139),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2248015023,,14340.0,,,West,,,Chandler,Boulevard,,,,,,,,,,,,1-23,91401,,Los Angeles,Van Nuys,Sherman Oaks,,,,LA City,{759A5510-8C81-44F8-AC3A-2DC85A3E67DE},0.0,,759A5510-8C81-44F8-AC3A-2DC85A3E67DE,Unknown,,W,,,Blvd,W Chandler Blvd,2023-09-12 23:03:18+00:00,14340 W Chandler Blvd 1-23 Van Nuys 91401,759A5510-8C81-44F8-AC3A-2DC85A3E67DE_14340_W_Chandler_Blvd_1-23_Van_Nuys_91401,Chandler,14340 W Chandler Boulevard Blvd 1-23 Los Angeles 91401,,,POINT (6426856.279697 1883902.41423),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2248021007,,14261.0,,,West,,,Mccormick,Street,,,,,,,,,,,,,91401,,Los Angeles,Van Nuys,Sherman Oaks,,,,LA City,{A89A944C-DE3B-4895-9AA5-9AD774C13D70},0.0,,A89A944C-DE3B-4895-9AA5-9AD774C13D70,Unknown,,W,,,St,W Mccormick St,2023-09-12 23:03:18+00:00,14261 W Mccormick St Van Nuys 91401,A89A944C-DE3B-4895-9AA5-9AD774C13D70_14261_W_Mccormick_St_Van_Nuys_91401,Mccormick,14261 W Mccormick Street St Los Angeles 91401,,,POINT (6427327.370947 1883050.772889),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249001011,,14547.0,1/2,,West,,,Killion,Street,,,,,,,,,,,,,91411,,Los Angeles,Van Nuys,,,,,LA City,{0BA36D4E-734F-45E8-AF43-99EB4EAD0B56},0.0,,0BA36D4E-734F-45E8-AF43-99EB4EAD0B56,Unknown,,W,,,St,W Killion St,2024-05-12 21:05:27+00:00,14547 1/2 W Killion St Van Nuys 91411,0BA36D4E-734F-45E8-AF43-99EB4EAD0B56_14547_1/2_W_Killion_St_Van_Nuys_91411,Killion,14547 1/2 W Killion Street St Los Angeles 91411,,,POINT (6425447.825165 1885105.549947),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249001019,,14550.0,,,West,,,Burbank,Boulevard,,,,,,,,,,,,1-6,91411,,Los Angeles,Van Nuys,,,,,LA City,{2620596E-C2D0-4049-AB63-181B53477924},0.0,,2620596E-C2D0-4049-AB63-181B53477924,Unknown,,W,,,Blvd,W Burbank Blvd,2023-09-12 23:03:18+00:00,14550 W Burbank Blvd 1-6 Van Nuys 91411,2620596E-C2D0-4049-AB63-181B53477924_14550_W_Burbank_Blvd_1-6_Van_Nuys_91411,Burbank,14550 W Burbank Boulevard Blvd 1-6 Los Angeles 91411,,,POINT (6425383.979164 1885227.634349),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249002009,,14519.0,,,West,,,Albers,Street,,,,,,,,,,,,,91411,,Los Angeles,Van Nuys,,,,,LA City,{78402EBD-36EB-4D66-855A-007B7F118420},0.0,,78402EBD-36EB-4D66-855A-007B7F118420,Unknown,,W,,,St,W Albers St,2023-09-12 23:03:18+00:00,14519 W Albers St Van Nuys 91411,78402EBD-36EB-4D66-855A-007B7F118420_14519_W_Albers_St_Van_Nuys_91411,Albers,14519 W Albers Street St Los Angeles 91411,,,POINT (6425698.773154 1884712.210183),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249002011,,14531.0,1/4,,West,,,Albers,Street,,,,,,,,,,,,,91411,,Los Angeles,Van Nuys,,,,,LA City,{01A96DD0-47C5-4A09-9702-0ADFD2BBBF62},0.0,,01A96DD0-47C5-4A09-9702-0ADFD2BBBF62,Unknown,,W,,,St,W Albers St,2024-05-12 21:05:27+00:00,14531 1/4 W Albers St Van Nuys 91411,01A96DD0-47C5-4A09-9702-0ADFD2BBBF62_14531_1/4_W_Albers_St_Van_Nuys_91411,Albers,14531 1/4 W Albers Street St Los Angeles 91411,,,POINT (6425604.980035 1884792.19001),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249002011,,14531.0,3/4,,West,,,Albers,Street,,,,,,,,,,,,,91411,,Los Angeles,Van Nuys,,,,,LA City,{7899044A-F7F1-4E6F-ADB1-B25D93FC833A},0.0,,7899044A-F7F1-4E6F-ADB1-B25D93FC833A,Unknown,,W,,,St,W Albers St,2024-05-12 21:05:27+00:00,14531 3/4 W Albers St Van Nuys 91411,7899044A-F7F1-4E6F-ADB1-B25D93FC833A_14531_3/4_W_Albers_St_Van_Nuys_91411,Albers,14531 3/4 W Albers Street St Los Angeles 91411,,,POINT (6425588.139845 1884758.38988),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249002011,,14531.0,1/2,,West,,,Albers,Street,,,,,,,,,,,,,91411,,Los Angeles,Van Nuys,,,,,LA City,{2A21AFD5-90A0-4206-AB87-E8DFE3875B6E},0.0,,2A21AFD5-90A0-4206-AB87-E8DFE3875B6E,Unknown,,W,,,St,W Albers St,2024-05-12 21:05:27+00:00,14531 1/2 W Albers St Van Nuys 91411,2A21AFD5-90A0-4206-AB87-E8DFE3875B6E_14531_1/2_W_Albers_St_Van_Nuys_91411,Albers,14531 1/2 W Albers Street St Los Angeles 91411,,,POINT (6425588.139845 1884792.19001),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249003006,,14521.0,,,West,,,Clark,Street,,,,,,,,,,,,,91411,,Los Angeles,Van Nuys,,,,,LA City,{9E42A3D8-FBB7-432C-BA10-8EE8C867C121},0.0,,9E42A3D8-FBB7-432C-BA10-8EE8C867C121,Unknown,,W,,,St,W Clark St,2024-05-12 21:05:27+00:00,14521 W Clark St Van Nuys 91411,9E42A3D8-FBB7-432C-BA10-8EE8C867C121_14521_W_Clark_St_Van_Nuys_91411,Clark,14521 W Clark Street St Los Angeles 91411,,,POINT (6425814.20665 1884147.033491),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249003006,,14521.0,1/2,,West,,,Clark,Street,,,,,,,,,,,,,91411,,Los Angeles,Van Nuys,,,,,LA City,{E79F07B6-7A5F-4641-86E0-1D656F602E51},0.0,,E79F07B6-7A5F-4641-86E0-1D656F602E51,Unknown,,W,,,St,W Clark St,2024-05-12 21:05:27+00:00,14521 1/2 W Clark St Van Nuys 91411,E79F07B6-7A5F-4641-86E0-1D656F602E51_14521_1/2_W_Clark_St_Van_Nuys_91411,Clark,14521 1/2 W Clark Street St Los Angeles 91411,,,POINT (6425738.963362 1884147.033491),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249004024,,14534.0,,,West,,,Clark,Street,,,,,,,,,,,,1-27,91411,,Los Angeles,Van Nuys,,,,,LA City,{B3112BF0-E978-4B9E-A3FA-4BD4B35E84B8},0.0,,B3112BF0-E978-4B9E-A3FA-4BD4B35E84B8,Unknown,,W,,,St,W Clark St,2023-09-12 23:03:18+00:00,14534 W Clark St 1-27 Van Nuys 91411,B3112BF0-E978-4B9E-A3FA-4BD4B35E84B8_14534_W_Clark_St_1-27_Van_Nuys_91411,Clark,14534 W Clark Street St 1-27 Los Angeles 91411,,,POINT (6425544.248857 1883954.702511),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249005013,,14555.0,,,West,,,Weddington,Street,,,,,,,,,,,,,91411,,Los Angeles,Van Nuys,,,,,LA City,{3D5E1AE2-F8C9-4A49-94E9-4A83F53C9815},0.0,,3D5E1AE2-F8C9-4A49-94E9-4A83F53C9815,Unknown,,W,,,St,W Weddington St,2023-09-12 23:03:18+00:00,14555 W Weddington St Van Nuys 91411,3D5E1AE2-F8C9-4A49-94E9-4A83F53C9815_14555_W_Weddington_St_Van_Nuys_91411,Weddington,14555 W Weddington Street St Los Angeles 91411,,,POINT (6425327.6174 1883387.927398),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249005016,,14539.0,1/3,,West,,,Weddington,Street,,,,,,,,,,,,,91411,,Los Angeles,Van Nuys,,,,,LA City,{53091463-5CEF-421A-A0CF-9CA3323D6CD6},0.0,,53091463-5CEF-421A-A0CF-9CA3323D6CD6,Unknown,,W,,,St,W Weddington St,2024-05-12 21:05:27+00:00,14539 1/3 W Weddington St Van Nuys 91411,53091463-5CEF-421A-A0CF-9CA3323D6CD6_14539_1/3_W_Weddington_St_Van_Nuys_91411,Weddington,14539 1/3 W Weddington Street St Los Angeles 91411,,,POINT (6425496.430055 1883472.44757),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249005023,,14513.0,1/2,,West,,,Weddington,Street,,,,,,,,,,,,,91411,,Los Angeles,Van Nuys,,,,,LA City,{B109E033-D71A-49D2-A098-C81470BC34F6},0.0,,B109E033-D71A-49D2-A098-C81470BC34F6,Unknown,,W,,,St,W Weddington St,2024-05-12 21:05:27+00:00,14513 1/2 W Weddington St Van Nuys 91411,B109E033-D71A-49D2-A098-C81470BC34F6_14513_1/2_W_Weddington_St_Van_Nuys_91411,Weddington,14513 1/2 W Weddington Street St Los Angeles 91411,,,POINT (6425686.260056 1883471.620144),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249005023,,14513.0,1/4,,West,,,Weddington,Street,,,,,,,,,,,,,91411,,Los Angeles,Van Nuys,,,,,LA City,{9D53DB0E-8CC8-4D05-8A87-A1AF7092975B},0.0,,9D53DB0E-8CC8-4D05-8A87-A1AF7092975B,Unknown,,W,,,St,W Weddington St,2024-05-12 21:05:27+00:00,14513 1/4 W Weddington St Van Nuys 91411,9D53DB0E-8CC8-4D05-8A87-A1AF7092975B_14513_1/4_W_Weddington_St_Van_Nuys_91411,Weddington,14513 1/4 W Weddington Street St Los Angeles 91411,,,POINT (6425706.429963 1883471.620144),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249006010,,5230.0,,,North,,,Vesper,Avenue,,,,,,,,,,,,1-13,91411,,Los Angeles,Van Nuys,,,,,LA City,{3056EEF5-FC0A-48E4-A555-19E84597DE68},0.0,,3056EEF5-FC0A-48E4-A555-19E84597DE68,Unknown,,N,,,Ave,N Vesper Ave,2023-09-12 23:03:18+00:00,5230 N Vesper Ave 1-13 Van Nuys 91411,3056EEF5-FC0A-48E4-A555-19E84597DE68_5230_N_Vesper_Ave_1-13_Van_Nuys_91411,Vesper,5230 N Vesper Avenue Ave 1-13 Los Angeles 91411,,,POINT (6425309.848407 1883036.278495),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249006023,,5242.0,,,North,,,Vesper,Avenue,,,,,,,,,,,,1-11,91411,,Los Angeles,Van Nuys,,,,,LA City,{42585897-86E7-411C-9E77-E0629380D0D0},0.0,,42585897-86E7-411C-9E77-E0629380D0D0,Unknown,,N,,,Ave,N Vesper Ave,2023-09-12 23:03:18+00:00,5242 N Vesper Ave 1-11 Van Nuys 91411,42585897-86E7-411C-9E77-E0629380D0D0_5242_N_Vesper_Ave_1-11_Van_Nuys_91411,Vesper,5242 N Vesper Avenue Ave 1-11 Los Angeles 91411,,,POINT (6425315.527529 1883160.628312),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249006045,,5241.0,1/2,,North,,,Van Nuys,Boulevard,,,,,,,,,,,,,91401,,Los Angeles,Van Nuys,Sherman Oaks,,,,LA City,{0519532B-2D50-4931-BA11-80F3098A0693},0.0,,0519532B-2D50-4931-BA11-80F3098A0693,Unknown,,N,,,Blvd,N Van Nuys Blvd,2024-05-12 21:05:27+00:00,5241 1/2 N Van Nuys Blvd Van Nuys 91401,0519532B-2D50-4931-BA11-80F3098A0693_5241_1/2_N_Van_Nuys_Blvd_Van_Nuys_91401,Van Nuys,5241 1/2 N Van Nuys Boulevard Blvd Los Angeles 91401,,,POINT (6425557.809853 1883134.479414),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249007008,,14644.0,,,West,,,Mccormick,Street,,,,,,,,,,,,,91411,,Los Angeles,Van Nuys,,,,,LA City,{6B69F512-E5D7-45D7-AD47-7437319DD1FE},0.0,,6B69F512-E5D7-45D7-AD47-7437319DD1FE,Unknown,,W,,,St,W Mccormick St,2023-09-12 23:03:18+00:00,14644 W Mccormick St Van Nuys 91411,6B69F512-E5D7-45D7-AD47-7437319DD1FE_14644_W_Mccormick_St_Van_Nuys_91411,Mccormick,14644 W Mccormick Street St Los Angeles 91411,,,POINT (6424803.891414 1882999.848122),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249007022,,14625.0,,,,,,Camino Palmero,Street,,,,,,,,,,,,,91403,,Los Angeles,Sherman Oaks,,,,,Assessor,{203CFC89-A077-443E-B7D2-6F6206C64172},0.0,,203CFC89-A077-443E-B7D2-6F6206C64172,Unknown,,,,,St,Camino Palmero St,2024-04-27 17:13:09+00:00,14625 Camino Palmero St Sherman Oaks 91403,203CFC89-A077-443E-B7D2-6F6206C64172_14625_Camino_Palmero_St_Sherman_Oaks_91403,Camino Palmero,14625 Camino Palmero Street St Los Angeles 91403,,,POINT (6425113.094207 1882796.568017),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249012028,,14614.0,,,West,,,Burbank,Boulevard,,,,,,,,,,,,101-115,91411,,Los Angeles,Van Nuys,,,,,LA City,{1B0B8473-FAAD-44C0-A146-E7E1F3491D6E},0.0,,1B0B8473-FAAD-44C0-A146-E7E1F3491D6E,Unknown,,W,,,Blvd,W Burbank Blvd,2023-09-12 23:03:18+00:00,14614 W Burbank Blvd 101-115 Van Nuys 91411,1B0B8473-FAAD-44C0-A146-E7E1F3491D6E_14614_W_Burbank_Blvd_101-115_Van_Nuys_91411,Burbank,14614 W Burbank Boulevard Blvd 101-115 Los Angeles 91411,,,POINT (6425195.379476 1885208.088128),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249012028,,14614.0,,,West,,,Burbank,Boulevard,,,,,,,,,,,,201-216,91411,,Los Angeles,Van Nuys,,,,,LA City,{1D50611C-7E3F-4B49-98D9-66C352E49334},0.0,,1D50611C-7E3F-4B49-98D9-66C352E49334,Unknown,,W,,,Blvd,W Burbank Blvd,2023-09-12 23:03:18+00:00,14614 W Burbank Blvd 201-216 Van Nuys 91411,1D50611C-7E3F-4B49-98D9-66C352E49334_14614_W_Burbank_Blvd_201-216_Van_Nuys_91411,Burbank,14614 W Burbank Boulevard Blvd 201-216 Los Angeles 91411,,,POINT (6425182.87458 1885207.804008),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249012028,,14614.0,,,West,,,Burbank,Boulevard,,,,,,,,,,,,301-316,91411,,Los Angeles,Van Nuys,,,,,LA City,{A2EB0540-E76D-4803-8797-DAA54DF5E796},0.0,,A2EB0540-E76D-4803-8797-DAA54DF5E796,Unknown,,W,,,Blvd,W Burbank Blvd,2023-09-12 23:03:18+00:00,14614 W Burbank Blvd 301-316 Van Nuys 91411,A2EB0540-E76D-4803-8797-DAA54DF5E796_14614_W_Burbank_Blvd_301-316_Van_Nuys_91411,Burbank,14614 W Burbank Boulevard Blvd 301-316 Los Angeles 91411,,,POINT (6425168.380514 1885208.656368),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249015010,,14715.0,,,West,,,Cumpston,Street,,,,,,,,,,,,,91411,,Los Angeles,Van Nuys,,,,,LA City,{506AC7AC-ED48-4D34-8AEB-0594D7E237FB},0.0,,506AC7AC-ED48-4D34-8AEB-0594D7E237FB,Unknown,,W,,,St,W Cumpston St,2023-09-12 23:03:18+00:00,14715 W Cumpston St Van Nuys 91411,506AC7AC-ED48-4D34-8AEB-0594D7E237FB_14715_W_Cumpston_St_Van_Nuys_91411,Cumpston,14715 W Cumpston Street St Los Angeles 91411,,,POINT (6424404.317082 1884387.644231),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249021019,,5216.0,,,North,,,Kester,Avenue,,,,,,,,,,,,1-11,91411,,Los Angeles,Van Nuys,,,,,LA City,{B41D64A8-4531-4142-A40F-0C5F6A78B12A},0.0,,B41D64A8-4531-4142-A40F-0C5F6A78B12A,Unknown,,N,,,Ave,N Kester Ave,2023-09-12 23:03:18+00:00,5216 N Kester Ave 1-11 Van Nuys 91411,B41D64A8-4531-4142-A40F-0C5F6A78B12A_5216_N_Kester_Ave_1-11_Van_Nuys_91411,Kester,5216 N Kester Avenue Ave 1-11 Los Angeles 91411,,,POINT (6423351.316235 1882904.372263),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249021021,,5230.0,,,North,,,Kester,Avenue,,,,,,,,,,,,1-6,91411,,Los Angeles,Van Nuys,,,,,LA City,{2B20A217-6E45-4AB4-AFC2-C8BC1E391087},0.0,,2B20A217-6E45-4AB4-AFC2-C8BC1E391087,Unknown,,N,,,Ave,N Kester Ave,2023-09-12 23:03:18+00:00,5230 N Kester Ave 1-6 Van Nuys 91411,2B20A217-6E45-4AB4-AFC2-C8BC1E391087_5230_N_Kester_Ave_1-6_Van_Nuys_91411,Kester,5230 N Kester Avenue Ave 1-6 Los Angeles 91411,,,POINT (6423353.137097 1883015.46456),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249022017,,14850.0,,,West,,,Weddington,Street,,,,,,,,,,,,1-16,91411,,Los Angeles,Van Nuys,,,,,LA City,{2B270672-92E5-43CA-9788-5FF41FABB70B},0.0,,2B270672-92E5-43CA-9788-5FF41FABB70B,Unknown,,W,,,St,W Weddington St,2023-09-12 23:03:18+00:00,14850 W Weddington St 1-16 Van Nuys 91411,2B270672-92E5-43CA-9788-5FF41FABB70B_14850_W_Weddington_St_1-16_Van_Nuys_91411,Weddington,14850 W Weddington Street St 1-16 Los Angeles 91411,,,POINT (6423366.162662 1883282.191061),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249022020,,5236.0,,,North,,,Kester,Avenue,,,,,,,,,,,,1-10,91411,,Los Angeles,Van Nuys,,,,,LA City,{F4F508DB-0A47-4D0B-A8E1-C586ECABD45D},0.0,,F4F508DB-0A47-4D0B-A8E1-C586ECABD45D,Unknown,,N,,,Ave,N Kester Ave,2023-09-12 23:03:18+00:00,5236 N Kester Ave 1-10 Van Nuys 91411,F4F508DB-0A47-4D0B-A8E1-C586ECABD45D_5236_N_Kester_Ave_1-10_Van_Nuys_91411,Kester,5236 N Kester Avenue Ave 1-10 Los Angeles 91411,,,POINT (6423351.126931 1883089.433244),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249024010,,5360.0,,,North,,,Kester,Avenue,,,,,,,,,,,,1-16,91411,,Los Angeles,Van Nuys,,,,,LA City,{F6852A7A-14EB-48FF-B68B-99E431A3FF4D},0.0,,F6852A7A-14EB-48FF-B68B-99E431A3FF4D,Unknown,,N,,,Ave,N Kester Ave,2023-09-12 23:03:18+00:00,5360 N Kester Ave 1-16 Van Nuys 91411,F6852A7A-14EB-48FF-B68B-99E431A3FF4D_5360_N_Kester_Ave_1-16_Van_Nuys_91411,Kester,5360 N Kester Avenue Ave 1-16 Los Angeles 91411,,,POINT (6423335.75393 1883958.179538),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249024011,,5336.0,,,North,,,Kester,Avenue,,,,,,,,,,,,1-12,91411,,Los Angeles,Van Nuys,,,,,LA City,{B8D933BF-D4BF-494C-8A78-C2A097DA0ED6},0.0,,B8D933BF-D4BF-494C-8A78-C2A097DA0ED6,Unknown,,N,,,Ave,N Kester Ave,2023-09-12 23:03:18+00:00,5336 N Kester Ave 1-12 Van Nuys 91411,B8D933BF-D4BF-494C-8A78-C2A097DA0ED6_5336_N_Kester_Ave_1-12_Van_Nuys_91411,Kester,5336 N Kester Avenue Ave 1-12 Los Angeles 91411,,,POINT (6423334.307739 1883776.36002),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2249028002,,5522.0,,,,,,Park Shadow,Court,,,,,,,,,,,,,91411,,Los Angeles,Van Nuys,,,,,Assessor,{8EC3B0E3-69C7-4721-AC01-32D3C7C9A753},0.0,,8EC3B0E3-69C7-4721-AC01-32D3C7C9A753,Unknown,,,,,Ct,Park Shadow Ct,2024-04-27 17:13:09+00:00,5522 Park Shadow Ct Van Nuys 91411,8EC3B0E3-69C7-4721-AC01-32D3C7C9A753_5522_Park_Shadow_Ct_Van_Nuys_91411,Park Shadow,5522 Park Shadow Court Ct Los Angeles 91411,,,POINT (6423403.230173 1884924.698931),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2250001022,,5425.0,,,North,,,Sepulveda,Boulevard,,,,,,,,,,,,1-43,91411,,Los Angeles,Van Nuys,,,,,LA City,{27756346-4FAD-41A0-B5F9-9554C860BAAD},0.0,,27756346-4FAD-41A0-B5F9-9554C860BAAD,Unknown,,N,,,Blvd,N Sepulveda Blvd,2023-09-12 23:03:18+00:00,5425 N Sepulveda Blvd 1-43 Van Nuys 91411,27756346-4FAD-41A0-B5F9-9554C860BAAD_5425_N_Sepulveda_Blvd_1-43_Van_Nuys_91411,Sepulveda,5425 N Sepulveda Boulevard Blvd 1-43 Los Angeles 91411,,,POINT (6420585.795847 1884263.448941),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2250001039,,5345.0,,,North,,,Sepulveda,Boulevard,,,,,,,,,,,,1-99,91411,,Los Angeles,Van Nuys,,,,,LA City,{02D7E13F-12DF-4E6C-B53F-1C20A4AD54E2},0.0,,02D7E13F-12DF-4E6C-B53F-1C20A4AD54E2,Unknown,,N,,,Blvd,N Sepulveda Blvd,2023-09-12 23:03:18+00:00,5345 N Sepulveda Blvd 1-99 Van Nuys 91411,02D7E13F-12DF-4E6C-B53F-1C20A4AD54E2_5345_N_Sepulveda_Blvd_1-99_Van_Nuys_91411,Sepulveda,5345 N Sepulveda Boulevard Blvd 1-99 Los Angeles 91411,,,POINT (6420585.834233 1883820.338935),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2250002006,,5259.0,,,North,,,Sepulveda,Boulevard,,,,,,,,,,,,1-26,91411,,Los Angeles,Van Nuys,,,,,LA City,{B2D4C534-9162-4698-A92D-BF6D0C67D3BE},0.0,,B2D4C534-9162-4698-A92D-BF6D0C67D3BE,Unknown,,N,,,Blvd,N Sepulveda Blvd,2023-09-12 23:03:18+00:00,5259 N Sepulveda Blvd 1-26 Van Nuys 91411,B2D4C534-9162-4698-A92D-BF6D0C67D3BE_5259_N_Sepulveda_Blvd_1-26_Van_Nuys_91411,Sepulveda,5259 N Sepulveda Boulevard Blvd 1-26 Los Angeles 91411,,,POINT (6420554.118745 1883295.692674),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2250003085,,15171.0,,,West,,,Magnolia,Boulevard,,,,,,,,,,,,,91411,,Los Angeles,Van Nuys,,,,,LA City,{853F0346-5C75-4150-ACE8-529E8FB1560E},0.0,,853F0346-5C75-4150-ACE8-529E8FB1560E,Unknown,,W,,,Blvd,W Magnolia Blvd,2023-09-12 23:03:18+00:00,15171 W Magnolia Blvd Van Nuys 91411,853F0346-5C75-4150-ACE8-529E8FB1560E_15171_W_Magnolia_Blvd_Van_Nuys_91411,Magnolia,15171 W Magnolia Boulevard Blvd Los Angeles 91411,,,POINT (6421280.88468 1883113.467645),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2250003200,,5308.0,,,North,,,Sepulveda,Boulevard,,,,,,,,,,,,1-45,91411,,Los Angeles,Van Nuys,,,,,LA City,{307A70B9-A713-44B7-BECE-0D08BA6996FA},0.0,,307A70B9-A713-44B7-BECE-0D08BA6996FA,Unknown,,N,,,Blvd,N Sepulveda Blvd,2023-09-12 23:03:18+00:00,5308 N Sepulveda Blvd 1-45 Van Nuys 91411,307A70B9-A713-44B7-BECE-0D08BA6996FA_5308_N_Sepulveda_Blvd_1-45_Van_Nuys_91411,Sepulveda,5308 N Sepulveda Boulevard Blvd 1-45 Los Angeles 91411,,,POINT (6420769.042856 1883484.970511),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
