FullAddress,OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,FullAddress,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,geometry_wkt,_matched_from_input_file,_source_file
16163 Lancaster 93535,,3070019019,,16163,,,,,,,,,,,,,,,,,,,,93535,,Unincorporated,Lancaster,Hi Vista,,,,LACO DPW Add,{7292ADE1-AFBA-464C-928F-3067A56BCE6E},0,,7292ADE1-AFBA-464C-928F-3067A56BCE6E,Unknown,,,,,,,2016-01-12 13:43:55+00:00,16163 Lancaster 93535,7292ADE1-AFBA-464C-928F-3067A56BCE6E_16163_Lancaster_93535,,16163 Lancaster 93535,,,POINT (6609504.339925 2051688.342437),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/164 Ste/Vic Ave Q Palmdale 93591,,3074006012,,0,,,,,,Vac/164 Ste/Vic Ave Q,,,,,,,,,,,,,,93591,,Unincorporated,Palmdale,Lake Los Angeles,,,,LACO DPW House Numbering Map,{AF5B2971-6693-4D21-96CE-6688736E3501},0,,AF5B2971-6693-4D21-96CE-6688736E3501,Unknown,,,,,,Vac/164 Ste/Vic Ave Q,2016-01-12 15:41:50+00:00,Vac/164 Ste/Vic Ave Q Palmdale 93591,AF5B2971-6693-4D21-96CE-6688736E3501__Vac/164_Ste/Vic_Ave_Q_Palmdale_93591,Vac/164 Ste/Vic Ave Q,Vac/164 Ste/Vic Ave Q Palmdale 93591,,,POINT (6610719.599962 2037228.738482),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/161st Ste/Vic Starbury Ave Palmdale 93591,,3074008030,,0,,,,,,Vac/161st Ste/Vic Starbury,Avenue,,,,,,,,,,,,,93591,,Unincorporated,Palmdale,Lake Los Angeles,,,,LACO DPW House Numbering Map,{AD4E7604-EF4B-4041-B3AE-A41B497368F7},0,,AD4E7604-EF4B-4041-B3AE-A41B497368F7,Unknown,,,,,Ave,Vac/161st Ste/Vic Starbury Ave,2016-01-12 15:41:50+00:00,Vac/161st Ste/Vic Starbury Ave Palmdale 93591,AD4E7604-EF4B-4041-B3AE-A41B497368F7__Vac/161st_Ste/Vic_Starbury_Ave_Palmdale_93591,Vac/161st Ste/Vic Starbury,Vac/161st Ste/Vic Starbury Avenue Ave Palmdale 93591,,,POINT (6608888.221735 2037580.572752),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/Wells Fargo Ave/Vic 161 St E Palmdale 93591,,3074020010,,0,,,,,,Vac/Wells Fargo Ave/Vic 161,Street,East,,,,,,,,,,,,93591,,Unincorporated,Palmdale,Lake Los Angeles,,,,LACO DPW House Numbering Map,{5A7F32C9-57F7-4C2F-BB44-628936DE4201},0,,5A7F32C9-57F7-4C2F-BB44-628936DE4201,Unknown,,,E,,St,Vac/Wells Fargo Ave/Vic 161 St E,2016-01-12 15:41:50+00:00,Vac/Wells Fargo Ave/Vic 161 St E Palmdale 93591,5A7F32C9-57F7-4C2F-BB44-628936DE4201__Vac/Wells_Fargo_Ave/Vic_161_St_E_Palmdale_93591,Vac/Wells Fargo Ave/Vic 161,Vac/Wells Fargo Ave/Vic 161 Street St E Palmdale 93591,,,POINT (6609015.514459 2039523.447147),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
17365 Vac/Ave Q(Drt)/Vic 175 St E Palmdale 93591,,3075004005,,17365,,,,,,Vac/Ave Q(Drt)/Vic 175,Street,East,,,,,,,,,,,,93591,,Unincorporated,Palmdale,Lake Los Angeles,,,,LACO DPW House Numbering Map,{97ACA2A5-6E97-4D57-B596-6BE333434CD1},0,,97ACA2A5-6E97-4D57-B596-6BE333434CD1,Unknown,,,E,,St,Vac/Ave Q(Drt)/Vic 175 St E,2016-01-12 15:41:50+00:00,17365 Vac/Ave Q(Drt)/Vic 175 St E Palmdale 93591,97ACA2A5-6E97-4D57-B596-6BE333434CD1_17365_Vac/Ave_Q(Drt)/Vic_175_St_E_Palmdale_93591,Vac/Ave Q(Drt)/Vic 175,17365 Vac/Ave Q(Drt)/Vic 175 Street St E Palmdale 93591,,,POINT (6616401.917994 2036271.624583),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/Ave Q(Pav)/Vic 170 St E Palmdale 93591,,3075006031,,0,,,,,,Vac/Ave Q(Pav)/Vic 170,Street,East,,,,,,,,,,,,93591,,Unincorporated,Palmdale,Lake Los Angeles,,,,LACO DPW House Numbering Map,{F0581312-2F22-4292-BAD6-FBF3C0F87420},0,,F0581312-2F22-4292-BAD6-FBF3C0F87420,Unknown,,,E,,St,Vac/Ave Q(Pav)/Vic 170 St E,2016-01-12 15:41:50+00:00,Vac/Ave Q(Pav)/Vic 170 St E Palmdale 93591,F0581312-2F22-4292-BAD6-FBF3C0F87420__Vac/Ave_Q(Pav)/Vic_170_St_E_Palmdale_93591,Vac/Ave Q(Pav)/Vic 170,Vac/Ave Q(Pav)/Vic 170 Street St E Palmdale 93591,,,POINT (6613014.754164 2036073.117762),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
19550 Vac/Ave O(Pav)/Vic 195 St E Palmdale 93591,,3076013002,,19550,,,,,,Vac/Ave O(Pav)/Vic 195,Street,East,,,,,,,,,,,,93591,,Unincorporated,Palmdale,Lake Los Angeles,,,,LACO DPW House Numbering Map,{EA73C3F6-71E8-41FD-AFC3-97A28DE3B5BA},0,,EA73C3F6-71E8-41FD-AFC3-97A28DE3B5BA,Unknown,,,E,,St,Vac/Ave O(Pav)/Vic 195 St E,2016-01-12 15:41:50+00:00,19550 Vac/Ave O(Pav)/Vic 195 St E Palmdale 93591,EA73C3F6-71E8-41FD-AFC3-97A28DE3B5BA_19550_Vac/Ave_O(Pav)/Vic_195_St_E_Palmdale_93591,Vac/Ave O(Pav)/Vic 195,19550 Vac/Ave O(Pav)/Vic 195 Street St E Palmdale 93591,,,POINT (6627570.915669 2046755.407749),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/Ave O/Vic 212 St E Palmdale 93591,,3082004009,,0,,,,,,Vac/Ave O/Vic 212,Street,East,,,,,,,,,,,,93591,,Unincorporated,Palmdale,Lake Los Angeles,,,,LACO DPW House Numbering Map,{95FBD173-0749-476F-BED3-61687E2A3C80},0,,95FBD173-0749-476F-BED3-61687E2A3C80,Unknown,,,E,,St,Vac/Ave O/Vic 212 St E,2016-01-12 15:41:50+00:00,Vac/Ave O/Vic 212 St E Palmdale 93591,95FBD173-0749-476F-BED3-61687E2A3C80__Vac/Ave_O/Vic_212_St_E_Palmdale_93591,Vac/Ave O/Vic 212,Vac/Ave O/Vic 212 Street St E Palmdale 93591,,,POINT (6636986.322363 2046788.611751),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/Ave O/Vic 215 St E Palmdale 93591,,3082004023,,0,,,,,,Vac/Ave O/Vic 215,Street,East,,,,,,,,,,,,93591,,Unincorporated,Palmdale,Lake Los Angeles,,,,LACO DPW House Numbering Map,{75145CF6-3685-4D83-969D-F3EF87BF24EA},0,,75145CF6-3685-4D83-969D-F3EF87BF24EA,Unknown,,,E,,St,Vac/Ave O/Vic 215 St E,2016-01-12 15:41:50+00:00,Vac/Ave O/Vic 215 St E Palmdale 93591,75145CF6-3685-4D83-969D-F3EF87BF24EA__Vac/Ave_O/Vic_215_St_E_Palmdale_93591,Vac/Ave O/Vic 215,Vac/Ave O/Vic 215 Street St E Palmdale 93591,,,POINT (6637650.049382 2046854.069297),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/Ave Q/Vic 205 St E Palmdale 93591,,3082030010,,0,,,,,,Vac/Ave Q/Vic 205,Street,East,,,,,,,,,,,,93591,,Unincorporated,Palmdale,Lake Los Angeles,,,,LACO DPW House Numbering Map,{F7E5709B-C87D-4FD5-92C7-A9BADA7F9AC5},0,,F7E5709B-C87D-4FD5-92C7-A9BADA7F9AC5,Unknown,,,E,,St,Vac/Ave Q/Vic 205 St E,2016-01-12 15:41:50+00:00,Vac/Ave Q/Vic 205 St E Palmdale 93591,F7E5709B-C87D-4FD5-92C7-A9BADA7F9AC5__Vac/Ave_Q/Vic_205_St_E_Palmdale_93591,Vac/Ave Q/Vic 205,Vac/Ave Q/Vic 205 Street St E Palmdale 93591,,,POINT (6632595.640856 2036213.779882),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/Ave Q/Vic 203 St E Palmdale 93591,,3082030020,,0,,,,,,Vac/Ave Q/Vic 203,Street,East,,,,,,,,,,,,93591,,Unincorporated,Palmdale,Lake Los Angeles,,,,LACO DPW House Numbering Map,{173689FD-D1B7-42A6-BDBF-2E509F8FBBEB},0,,173689FD-D1B7-42A6-BDBF-2E509F8FBBEB,Unknown,,,E,,St,Vac/Ave Q/Vic 203 St E,2016-01-12 15:41:50+00:00,Vac/Ave Q/Vic 203 St E Palmdale 93591,173689FD-D1B7-42A6-BDBF-2E509F8FBBEB__Vac/Ave_Q/Vic_203_St_E_Palmdale_93591,Vac/Ave Q/Vic 203,Vac/Ave Q/Vic 203 Street St E Palmdale 93591,,,POINT (6631882.265642 2036215.641755),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
20155 Vac/Ave Q/Vic 200 St E Palmdale 93591,,3082030026,,20155,,,,,,Vac/Ave Q/Vic 200,Street,East,,,,,,,,,,,,93591,,Unincorporated,Palmdale,Lake Los Angeles,,,,LACO DPW House Numbering Map,{EA8577D7-E2A3-4215-8DDF-78BCA600D07D},0,,EA8577D7-E2A3-4215-8DDF-78BCA600D07D,Unknown,,,E,,St,Vac/Ave Q/Vic 200 St E,2016-01-12 15:41:50+00:00,20155 Vac/Ave Q/Vic 200 St E Palmdale 93591,EA8577D7-E2A3-4215-8DDF-78BCA600D07D_20155_Vac/Ave_Q/Vic_200_St_E_Palmdale_93591,Vac/Ave Q/Vic 200,20155 Vac/Ave Q/Vic 200 Street St E Palmdale 93591,,,POINT (6630948.698939 2036258.512404),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/Ave O/Vic 235 St E Palmdale 93591,,3091002001,,0,,,,,,Vac/Ave O/Vic 235,Street,East,,,,,,,,,,,,93591,,Unincorporated,Palmdale,Lake Los Angeles,,,,LACO DPW House Numbering Map,{3D9E7144-5A86-4EB1-803B-79014E1217BA},0,,3D9E7144-5A86-4EB1-803B-79014E1217BA,Unknown,,,E,,St,Vac/Ave O/Vic 235 St E,2016-01-12 15:41:50+00:00,Vac/Ave O/Vic 235 St E Palmdale 93591,3D9E7144-5A86-4EB1-803B-79014E1217BA__Vac/Ave_O/Vic_235_St_E_Palmdale_93591,Vac/Ave O/Vic 235,Vac/Ave O/Vic 235 Street St E Palmdale 93591,,,POINT (6648759.223358 2046831.234697),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/240 Ste(Pav)/Vic Ave P8 Palmdale 93591,,3091015001,,0,,,,,,Vac/240 Ste(Pav)/Vic Ave P8,,,,,,,,,,,,,,93591,,Unincorporated,Palmdale,Lake Los Angeles,,,,LACO DPW House Numbering Map,{59715083-0CA4-4D8A-AAE9-345422393B46},0,,59715083-0CA4-4D8A-AAE9-345422393B46,Unknown,,,,,,Vac/240 Ste(Pav)/Vic Ave P8,2016-01-12 15:41:50+00:00,Vac/240 Ste(Pav)/Vic Ave P8 Palmdale 93591,59715083-0CA4-4D8A-AAE9-345422393B46__Vac/240_Ste(Pav)/Vic_Ave_P8_Palmdale_93591,Vac/240 Ste(Pav)/Vic Ave P8,Vac/240 Ste(Pav)/Vic Ave P8 Palmdale 93591,,,POINT (6651290.565736 2038382.174168),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/Ave P8(Drt)/Vic 235 St E Palmdale 93591,,3091016009,,0,,,,,,Vac/Ave P8(Drt)/Vic 235,Street,East,,,,,,,,,,,,93591,,Unincorporated,Palmdale,Lake Los Angeles,,,,LACO DPW House Numbering Map,{C437D24E-9696-4E9D-BC45-8276576CE925},0,,C437D24E-9696-4E9D-BC45-8276576CE925,Unknown,,,E,,St,Vac/Ave P8(Drt)/Vic 235 St E,2016-01-12 15:41:50+00:00,Vac/Ave P8(Drt)/Vic 235 St E Palmdale 93591,C437D24E-9696-4E9D-BC45-8276576CE925__Vac/Ave_P8(Drt)/Vic_235_St_E_Palmdale_93591,Vac/Ave P8(Drt)/Vic 235,Vac/Ave P8(Drt)/Vic 235 Street St E Palmdale 93591,,,POINT (6648320.208816 2038864.362508),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/Vic Ave Q/235 St E Palmdale 93591,,3091017013,,0,,,,,,Vac/Vic Ave Q/235,Street,East,,,,,,,,,,,,93591,,Unincorporated,Palmdale,Lake Los Angeles,,,,LACO DPW House Numbering Map,{3C211A6B-E68A-4AE5-8950-060A263B5883},0,,3C211A6B-E68A-4AE5-8950-060A263B5883,Unknown,,,E,,St,Vac/Vic Ave Q/235 St E,2016-01-12 15:41:50+00:00,Vac/Vic Ave Q/235 St E Palmdale 93591,3C211A6B-E68A-4AE5-8950-060A263B5883__Vac/Vic_Ave_Q/235_St_E_Palmdale_93591,Vac/Vic Ave Q/235,Vac/Vic Ave Q/235 Street St E Palmdale 93591,,,POINT (6649774.525789 2036196.608657),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/Quartz Hill Rd/Vic 50 St W Lancaster 93536,,3101017010,,0,,,,,,Vac/Quartz Hill Rd/Vic 50,Street,West,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW House Numbering Map,{A18F4FDA-0C21-46EA-984F-82815B9ED905},0,,A18F4FDA-0C21-46EA-984F-82815B9ED905,Unknown,,,W,,St,Vac/Quartz Hill Rd/Vic 50 St W,2015-05-01 18:02:58+00:00,Vac/Quartz Hill Rd/Vic 50 St W Lancaster 93536,A18F4FDA-0C21-46EA-984F-82815B9ED905__Vac/Quartz_Hill_Rd/Vic_50_St_W_Lancaster_93536,Vac/Quartz Hill Rd/Vic 50,Vac/Quartz Hill Rd/Vic 50 Street St W Lancaster 93536,,,POINT (6496390.312873 2057196.93411),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/Ave M10/Vic 47 St W Lancaster 93536,,3101030052,,0,,,,,,Vac/Ave M10/Vic 47,Street,West,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW House Numbering Map,{5A657F7D-E401-490A-8DEF-C537CC62E125},0,,5A657F7D-E401-490A-8DEF-C537CC62E125,Unknown,,,W,,St,Vac/Ave M10/Vic 47 St W,2015-05-01 18:03:28+00:00,Vac/Ave M10/Vic 47 St W Lancaster 93536,5A657F7D-E401-490A-8DEF-C537CC62E125__Vac/Ave_M10/Vic_47_St_W_Lancaster_93536,Vac/Ave M10/Vic 47,Vac/Ave M10/Vic 47 Street St W Lancaster 93536,,,POINT (6497375.438199 2053981.247956),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/45 Stw (Pav)Vic Ave L-4 Lancaster 93536,,3103017019,,0,,,,,,Vac/45 Stw (Pav)Vic Ave L-4,,,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW House Numbering Map,{C90B7EAA-8387-45AD-8E4C-BC9882D944B5},0,,C90B7EAA-8387-45AD-8E4C-BC9882D944B5,Unknown,,,,,,Vac/45 Stw (Pav)Vic Ave L-4,2015-05-01 18:18:21+00:00,Vac/45 Stw (Pav)Vic Ave L-4 Lancaster 93536,C90B7EAA-8387-45AD-8E4C-BC9882D944B5__Vac/45_Stw_(Pav)Vic_Ave_L-4_Lancaster_93536,Vac/45 Stw (Pav)Vic Ave L-4,Vac/45 Stw (Pav)Vic Ave L-4 Lancaster 93536,,,POINT (6498426.644758 2061159.674872),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/Ave L /Vic 45th St W Lancaster 93536,,3103023006,,0,,,,,,Vac/Ave L /Vic 45th,Street,West,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW House Numbering Map,{F45268D3-2F34-4CB0-9496-C34106392921},0,,F45268D3-2F34-4CB0-9496-C34106392921,Unknown,,,W,,St,Vac/Ave L /Vic 45th St W,2015-05-01 18:06:04+00:00,Vac/Ave L /Vic 45th St W Lancaster 93536,F45268D3-2F34-4CB0-9496-C34106392921__Vac/Ave_L_/Vic_45th_St_W_Lancaster_93536,Vac/Ave L /Vic 45th,Vac/Ave L /Vic 45th Street St W Lancaster 93536,,,POINT (6498840.072409 2062631.362218),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
42135 10Th St W   Littlerock 93543,,3109023070,,42135,,,,,,10Th,Street,West,,,,,,,,,,, ,93543, ,Lancaster,Littlerock,,,,,Office of Assessor - Add 202309,{71F0CAFC-11F6-4E40-A6AF-A7B0DAF6B5BF},0,,71F0CAFC-11F6-4E40-A6AF-A7B0DAF6B5BF,Unknown,,,W,,St,10Th St W,2023-09-24 01:07:07+00:00,42135 10Th St W   Littlerock 93543,71F0CAFC-11F6-4E40-A6AF-A7B0DAF6B5BF_42135_10Th_St_W___Littlerock_93543,10Th,42135 10Th Street St W   Lancaster 93543,,,POINT (6517049.051739 2058427.561242),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/Ave K8/46th St W Lancaster 93536,,3110002040,,0,,,,,,Vac/Ave K8/46th,Street,West,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW House Numbering Map,{A57E520A-CA86-4FD3-A57B-08B35464A74C},0,,A57E520A-CA86-4FD3-A57B-08B35464A74C,Unknown,,,W,,St,Vac/Ave K8/46th St W,2015-05-01 18:03:13+00:00,Vac/Ave K8/46th St W Lancaster 93536,A57E520A-CA86-4FD3-A57B-08B35464A74C__Vac/Ave_K8/46th_St_W_Lancaster_93536,Vac/Ave K8/46th,Vac/Ave K8/46th Street St W Lancaster 93536,,,POINT (6497798.087617 2065455.229929),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/Ave K10/Vic 45th St W Lancaster 93536,,3110004022,,0,,,,,,Vac/Ave K10/Vic 45th,Street,West,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW House Numbering Map,{FCA75178-4800-49BB-ACCB-149A42BFFE30},0,,FCA75178-4800-49BB-ACCB-149A42BFFE30,Unknown,,,W,,St,Vac/Ave K10/Vic 45th St W,2015-05-01 18:23:28+00:00,Vac/Ave K10/Vic 45th St W Lancaster 93536,FCA75178-4800-49BB-ACCB-149A42BFFE30__Vac/Ave_K10/Vic_45th_St_W_Lancaster_93536,Vac/Ave K10/Vic 45th,Vac/Ave K10/Vic 45th Street St W Lancaster 93536,,,POINT (6498359.084526 2064776.831024),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/Cor Ave K4/42nd St W Lancaster 93536,,3110010001,,0,,,,,,Vac/Cor Ave K4/42nd,Street,West,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW Add,{993722E8-92EC-4266-A957-656D693FFE59},0,,993722E8-92EC-4266-A957-656D693FFE59,Unknown,,,W,,St,Vac/Cor Ave K4/42nd St W,2024-09-14 08:24:46+00:00,Vac/Cor Ave K4/42nd St W Lancaster 93536,993722E8-92EC-4266-A957-656D693FFE59__Vac/Cor_Ave_K4/42nd_St_W_Lancaster_93536,Vac/Cor Ave K4/42nd,Vac/Cor Ave K4/42nd Street St W Lancaster 93536,,,POINT (6499823.317162 2066663.389915),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/Ave M8/Vic 25th St W Palmdale 93551,,3111005014,,0,,,,,,Vac/Ave M8/Vic 25th,Street,West,,,,,,,,,,,,93551,,Unincorporated,Palmdale,Quartz Hill,,,,LACO DPW House Numbering Map,{900D5BF4-907E-48A2-B397-90A5416523C6},0,,900D5BF4-907E-48A2-B397-90A5416523C6,Unknown,,,W,,St,Vac/Ave M8/Vic 25th St W,2015-05-01 18:09:59+00:00,Vac/Ave M8/Vic 25th St W Palmdale 93551,900D5BF4-907E-48A2-B397-90A5416523C6__Vac/Ave_M8/Vic_25th_St_W_Palmdale_93551,Vac/Ave M8/Vic 25th,Vac/Ave M8/Vic 25th Street St W Palmdale 93551,,,POINT (6508637.649927 2054707.731083),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/Ave M4/Vic 27th St W Palmdale 93551,,3111006011,,0,,,,,,Vac/Ave M4/Vic 27th,Street,West,,,,,,,,,,,,93551,,Unincorporated,Palmdale,Quartz Hill,,,,LACO DPW House Numbering Map,{B5FF3044-8D97-4265-B1AA-AD8CAC709979},0,,B5FF3044-8D97-4265-B1AA-AD8CAC709979,Unknown,,,W,,St,Vac/Ave M4/Vic 27th St W,2015-05-01 18:06:33+00:00,Vac/Ave M4/Vic 27th St W Palmdale 93551,B5FF3044-8D97-4265-B1AA-AD8CAC709979__Vac/Ave_M4/Vic_27th_St_W_Palmdale_93551,Vac/Ave M4/Vic 27th,Vac/Ave M4/Vic 27th Street St W Palmdale 93551,,,POINT (6508510.829971 2055984.174725),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/20th St W/Vic Ave M Palmdale 93551,,3111008014,,0,,,,,,Vac/20th St W/Vic Ave M,,,,,,,,,,,,,,93551,,Unincorporated,Palmdale,Quartz Hill,,,,LACO DPW House Numbering Map,{07790361-CD53-4CFE-86A7-09457A7BEEF0},0,,07790361-CD53-4CFE-86A7-09457A7BEEF0,Unknown,,,,,,Vac/20th St W/Vic Ave M,2015-05-01 18:03:28+00:00,Vac/20th St W/Vic Ave M Palmdale 93551,07790361-CD53-4CFE-86A7-09457A7BEEF0__Vac/20th_St_W/Vic_Ave_M_Palmdale_93551,Vac/20th St W/Vic Ave M,Vac/20th St W/Vic Ave M Palmdale 93551,,,POINT (6511786.856883 2056643.369929),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/Greenrock Ave/Vic 158th St E Lancaster 93535,,3169003004,,0,,,,,,Vac/Greenrock Ave/Vic 158th,Street,East,,,,,,,,,,,,93535,,Unincorporated,Lancaster,Hi Vista,,,,LACO DPW House Numbering Map,{CEACF29F-5604-4D17-895C-3D7E42A2BAB1},0,,CEACF29F-5604-4D17-895C-3D7E42A2BAB1,Unknown,,,E,,St,Vac/Greenrock Ave/Vic 158th St E,2016-01-12 13:43:55+00:00,Vac/Greenrock Ave/Vic 158th St E Lancaster 93535,CEACF29F-5604-4D17-895C-3D7E42A2BAB1__Vac/Greenrock_Ave/Vic_158th_St_E_Lancaster_93535,Vac/Greenrock Ave/Vic 158th,Vac/Greenrock Ave/Vic 158th Street St E Lancaster 93535,,,POINT (6607344.50435 2052663.544883),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/Greenrock Ave/Vic 159th St E Lancaster 93535,,3169003005,,0,,,,,,Vac/Greenrock Ave/Vic 159th,Street,East,,,,,,,,,,,,93535,,Unincorporated,Lancaster,Hi Vista,,,,LACO DPW House Numbering Map,{03F495DE-E602-46FC-8DCD-43346DD70D71},0,,03F495DE-E602-46FC-8DCD-43346DD70D71,Unknown,,,E,,St,Vac/Greenrock Ave/Vic 159th St E,2016-01-12 13:43:55+00:00,Vac/Greenrock Ave/Vic 159th St E Lancaster 93535,03F495DE-E602-46FC-8DCD-43346DD70D71__Vac/Greenrock_Ave/Vic_159th_St_E_Lancaster_93535,Vac/Greenrock Ave/Vic 159th,Vac/Greenrock Ave/Vic 159th Street St E Lancaster 93535,,,POINT (6607456.142906 2052666.204655),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/Greenrock Ave/Vic 159th E Lancaster 93535,,3169003006,,0,,,,,,Vac/Greenrock Ave/Vic 159th,,East,,,,,,,,,,,,93535,,Unincorporated,Lancaster,Hi Vista,,,,LACO DPW House Numbering Map,{37F5B518-7E3C-4985-9329-DCEDAFDA9474},0,,37F5B518-7E3C-4985-9329-DCEDAFDA9474,Unknown,,,E,,,Vac/Greenrock Ave/Vic 159th E,2016-01-12 13:43:55+00:00,Vac/Greenrock Ave/Vic 159th E Lancaster 93535,37F5B518-7E3C-4985-9329-DCEDAFDA9474__Vac/Greenrock_Ave/Vic_159th_E_Lancaster_93535,Vac/Greenrock Ave/Vic 159th,Vac/Greenrock Ave/Vic 159th E Lancaster 93535,,,POINT (6607543.275934 2052666.757147),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/159th Ste/Vic Ave M12 Lancaster 93535,,3169003009,,0,,,,,,Vac/159th Ste/Vic Ave M12,,,,,,,,,,,,,,93535,,Unincorporated,Lancaster,Hi Vista,,,,LACO DPW House Numbering Map,{4CF15DF0-5593-4CC3-B173-B81CE0B49B20},0,,4CF15DF0-5593-4CC3-B173-B81CE0B49B20,Unknown,,,,,,Vac/159th Ste/Vic Ave M12,2016-01-12 13:43:55+00:00,Vac/159th Ste/Vic Ave M12 Lancaster 93535,4CF15DF0-5593-4CC3-B173-B81CE0B49B20__Vac/159th_Ste/Vic_Ave_M12_Lancaster_93535,Vac/159th Ste/Vic Ave M12,Vac/159th Ste/Vic Ave M12 Lancaster 93535,,,POINT (6607732.174835 2053074.152986),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
